,node,commodity,level,year,time,value,unit
713,Yukon,i_spec,useful,2030,year,0.010464231354642313,Gwa
714,Yukon,i_spec,useful,2035,year,0.0022196854388635214,Gwa
715,Yukon,i_spec,useful,2040,year,0.0022196854388635214,Gwa
716,Yukon,i_spec,useful,2045,year,0.0022196854388635214,Gwa
717,Yukon,i_spec,useful,2050,year,0.0022196854388635214,Gwa
718,Yukon,i_spec,useful,2055,year,0.0022196854388635214,Gwa
719,Yukon,i_spec,useful,2060,year,0.0022196854388635214,Gwa
720,Yukon,i_therm,useful,2020,year,0.014642869530317423,Gwa
721,Yukon,i_therm,useful,2025,year,0.012012553530278504,Gwa
722,Yukon,i_therm,useful,2030,year,0.007582672950270417,Gwa
723,Yukon,i_therm,useful,2035,year,0.0015908231684244104,Gwa
724,Yukon,i_therm,useful,2040,year,0.0015980934599075995,Gwa
725,Yukon,i_therm,useful,2045,year,0.001613026286089435,Gwa
726,Yukon,i_therm,useful,2050,year,0.0016597210165681118,Gwa
727,Yukon,i_therm,useful,2055,year,0.0017077674905820797,Gwa
728,Yukon,i_therm,useful,2060,year,0.0017572048391117832,Gwa
729,Yukon,rc_spec,useful,2020,year,0.04344241501775749,Gwa
730,Yukon,rc_spec,useful,2025,year,0.046296296296296294,Gwa
731,Yukon,rc_spec,useful,2030,year,0.04788178589548452,Gwa
732,Yukon,rc_spec,useful,2035,year,0.049150177574835106,Gwa
733,Yukon,rc_spec,useful,2040,year,0.05010147133434805,Gwa
734,Yukon,rc_spec,useful,2045,year,0.050735667174023336,Gwa
735,Yukon,rc_spec,useful,2050,year,0.05232115677321157,Gwa
736,Yukon,rc_spec,useful,2055,year,0.053956192922374434,Gwa
737,Yukon,rc_spec,useful,2060,year,0.055642323951198634,Gwa
738,Yukon,rc_therm,useful,2020,year,0.047579650184605755,Gwa
739,Yukon,rc_therm,useful,2025,year,0.05135106470457951,Gwa
740,Yukon,rc_therm,useful,2030,year,0.05350823272861916,Gwa
741,Yukon,rc_therm,useful,2035,year,0.053946949739629935,Gwa
742,Yukon,rc_therm,useful,2040,year,0.05468566790985182,Gwa
743,Yukon,rc_therm,useful,2045,year,0.054939867996297756,Gwa
744,Yukon,rc_therm,useful,2050,year,0.0559735882676584,Gwa
745,Yukon,rc_therm,useful,2055,year,0.057026758487451645,Gwa
746,Yukon,rc_therm,useful,2060,year,0.05809974461589372,Gwa
747,Yukon,transport,useful,2020,year,0.14998731608320648,Gwa
748,Yukon,transport,useful,2025,year,0.167427701674277,Gwa
749,Yukon,transport,useful,2030,year,0.16235413495687467,Gwa
750,Yukon,transport,useful,2035,year,0.15886605783866056,Gwa
751,Yukon,transport,useful,2040,year,0.15886605783866056,Gwa
752,Yukon,transport,useful,2045,year,0.1591831557584982,Gwa
753,Yukon,transport,useful,2050,year,0.16045154743784878,Gwa
754,Yukon,transport,useful,2055,year,0.16173004582380773,Gwa
755,Yukon,transport,useful,2060,year,0.16301873144790183,Gwa
